SMILES Labelled,ConBase_pKa,pB,qB,Reference
O=[N+]([O-])c1cc([N+](=O)[O-])c([O-:10])c([N+](=O)[O-])c1,0.3,1,3,Reich Table
[O-:10]c(c([nH]nc1)c1c([N+]([O-])=O)c1)c1[N+]([O-])=O,2.5,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c1ccccc11)c(C[NH+](CC)CC)cc1[N+]([O-])=O,2.82,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c([N+]([O-])=O)cc1c2CC1=O)c2Br,2.88,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc2[n+](C)c3ccccc3nc2cc1,3,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c1ccccc11)c(C[NH+]2CCOCC2)cc1[N+]([O-])=O,3,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C=O)cc([N+]([O-])=O)c1)c1Br,3.48,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(Cl)c1)c1[N+]([O-])=O,3.5,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)cc([N+]([O-])=O)c1)c1Cl,3.7,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Br)cc([N+]([O-])=O)c1)c1Br,3.7,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc1c2CC1=O)c2[N+]([O-])=O,3.98,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]C1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1,4.09,1,3,"Raamat, E.; Kaupmees, K.; Ovsjannikov, G.; Trummal, A.; Kütta, A.; Saame, J.; Koppel, I.; Kaljurand, I.; Lipping, L.; Rodima, T.; Pihl, V.; Koppel, I. A.;  Leito, I. J. Phys. Org. Chem. 2013, 26, 162 - 170."
[O-:10]c(c(C)c1)cc(C(C)C)c1[N+]([O-])=O,4.2,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Br)cc(C(c1c2cccc1)(c(cc1Br)cc(Br)c1O)OS2(=O)=O)c1)c1Br,4.2,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc([N+]([O-])=O)c1)c1[N+](C)(C)C,4.35,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C=O)cc(Cl)c1)c1[N+]([O-])=O,4.46,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C=O)cc(Br)c1)c1[N+]([O-])=O,4.46,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)c1)c(C[NH+]2CCOCC2)c(Cl)c1Cl,4.84,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2[n+](C)c3ccccc3nc12,4.85,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+]1CCOCC1)c(cc1Cl)Cl)c1Cl,4.915,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc([N+](C)(C)C)c1)c1[N+]([O-])=O,5.03,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)c1)c(C[NH+]2CCCCC2)c(Cl)c1Cl,5.06,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(C(C)=O)c1)c1[N+]([O-])=O,5.09,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)c1)c(C[NH+](CC)CC)c(Cl)c1Cl,5.13,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+](C)C)c1)c(C[NH+](C)C)cc1Cl,5.2,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(C(OC)=O)c1)c1[N+]([O-])=O,5.4,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(N=O)c2c1ncs2,5.43,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(C(OCC)=O)c1)c1[N+]([O-])=O,5.44,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc2[n+](C)cccc2cc1,5.56,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2[nH+]c3ccccc3c(N)c12,5.61,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH+]2CCOCC2)cc1[N+]([O-])=O,5.61,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+](C)C)c1)c(C[NH+](C)C)cc1-c1ccccc1,5.65,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+]1CCOCC1)cc(Cl)c1)c1Cl,5.67,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc1c2CC1=O)c2Br,5.75,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH+](CC)CC)cc1[N+]([O-])=O,5.75,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH+](C)C)cc1[N+]([O-])=O,5.75,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)c1)c(C(NCC2[NH+](CC)CCC2)=O)c(OC)c1Cl,5.75,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C(NCC1[NH+](CC)CCC1)=O)c(cc1)OC)c1[N+]([O-])=O,5.75,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1)c1-c1[nH+]c(cccc2)c2[n]1C,5.76,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH+]2CCOCCOCCOCCOCCOCC2)cc1[N+]([O-])=O,5.77,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+](C)C)c1)c(C[NH+](C)C)cc1F,5.77,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH+]2CCOCCOCCOCCOCC2)cc1[N+]([O-])=O,5.79,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2cc[n+](C)cc12,5.81,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH+]2CCCCC2)cc1[N+]([O-])=O,5.88,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Br)c1)c(C(NCC2[NH+](CC)CCC2)=O)c(OC)c1Br,5.88,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+](CC)CC)cc(Cl)c1)c1Cl,5.95,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+]1CCCCC1)cc(Cl)c1)c1Cl,5.97,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(O2)c1C(C#N)=C(c1nc(cc(cc3)Cl)c3[o]1)C2=O,6,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(I)cc(C)c1)c1I,6,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)c1)c(C(NC2CC[NH+](C)CC2)=O)c(OC)c1Cl,6.02,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2[n+](CCC)cccc12,6.06,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc2cc[n+](C)cc2cc1,6.06,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(O2)c1C(C#N)=C(c1nc(cccc3)c3[o]1)C2=O,6.07,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc(c(C(C)=C1)c2)OC1=O)c2Cl,6.1,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2[n+](C)cccc12,6.12,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)ccc1Cl)c1Cl,6.12,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH2+]C(CO)C([O-])=O)cc1[N+]([O-])=O,6.15,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(O2)c1C=CC2=O,6.18,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH+](CC([O-])=O)CC([O-])=O)cc1[N+]([O-])=O,6.18,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C=O)cc(C)cc1C=O,6.2,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)ccc1N=O,6.2,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+](CC([O-])=O)CC([O-])=O)c1)c(C[NH+](CC([O-])=O)CC([O-])=O)cc1Cl,6.27,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C[NH+](C)C)cc(C(C)(C)C)cc1C[NH+](C)C,6.3,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c([C@H](CO)[NH3+])cc(C)cc1[C@H](CO)[NH3+],6.3,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc([N+]([O-])=O)c1)c1C(N(CCCC)c(cc1)ccc1/N=N/c(cc1)cc2c1OCCOCCOCCOCCOCCO2)=O,6.3,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+](C)C)c1)c(C[NH+](C)C)cc1OC,6.33,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(Cc(cc(C)cc2)c2O)cc1[N+]([O-])=O,6.34,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(Br)c1)c1[N+]([O-])=O,6.36,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc(OC2=O)c(C(C#N)=C2c3sc4ccccc4n3)cc1,6.38,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH3+])cc1C(c(c(Cl)c1Cl)ccc1OCC(OCC)=O)=O,6.38,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(C([O-])=O)c1)c1[N+]([O-])=O,6.41,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C[NH+](C)C)cc(C)cc1C[NH+](C)C,6.45,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc(OC(C=C2)=O)c2cc1OC,6.5,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(O)cc(C(Oc1c2O)=O)c3-c1c1cc2O)c3OC1=O,6.59,2,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc(Cl)c(C=O)cc1,6.6,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Br)ccc1)c1Br,6.6,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C=O)ccc1)c1Cl,6.61,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc2[nH+]c3ccccc3c(N)c2cc1,6.63,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(/C=N/c(cc2)ccc2S(N)(=O)=O)cccc1,6.63,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1)c1C1=[NH+]CCN1,6.63,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(O)ccc1)c1[N+]([O-])=O,6.64,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C[NH3+])cc1S(c(c(Cl)c1Cl)ccc1OCC(OCC)=O)(=O)=O,6.67,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2cccc(O)c12,6.71,2,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(-c1ccccc1)c1)c1[N+]([O-])=O,6.73,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc([N+]([O-])=O)c1)c1O,6.74,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(OC)ccc1)c1[N+]([O-])=O,6.74,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc1c2nc[n]1C)c2N=O,6.76,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(NC(C)=O)c1)c1[N+]([O-])=O,6.78,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c1nc(C)ccc11)ccc1[N+]([O-])=O,6.78,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(O2)c1C=C(c1nc3cc(C)cc(OS([O-])(=O)=O)c3[o]1)C2=O,6.8,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(O2)c1C=C(c1nc(cc(cc3)Cl)c3[o]1)C2=O,6.8,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cl)ccc1)c1Cl,6.8,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C[NH+](C)C)c(cc1O)C(OC)=O)c1O,6.8,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2ccc[n+](C)c12,6.81,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc([N+]([O-])=O)c1)c1OC,6.83,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(O2)c1C=C(c1nc(cccc3)c3[o]1)C2=O,6.84,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(Cc(cc(C)cc1)c1O)cc(C)c1)c1[N+]([O-])=O,6.87,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2c[n+](C)ccc12,6.9,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
